sender,no_reacts,text,label
$USER0406,3,Polonia a refuzat sa trimeata armament Ucrainei....Vine la prosti....sa accepte Johannis și sa ne bage în război.... Biden nu a venit ca este senil,OTHER
$USER2528,2,Dar tu nu poți merge in pizda mati.... gunoiule,ABUSE
$USER1175,3,"A VENIT RAZBOIUL STELELOR,.PAREA 1..PARTEA A 2 ..IN APRILIE, IN MAI SE TERMINA CU MAFIA GLOBALISTA, AMERICANEASCA.",OTHER
$USER2072,0,"Stai cuminte,nu e ptr. tine,golanas infatuat.",INSULT
$USER1165,2,La puscărie toți jegosi din parlament și confiscare totală a averilor !,ABUSE
$USER0770,0,I-mi era dor de D-stra si iata ca mi-a aparut live-ul,OTHER
$USER0496,0,"Americanii când au bobardat iraku si iranu câți copii au omorât, de asta nu mai vorbiți ???",OTHER
$USER0400,0,"Da ce te doare pe tine ma de alti.Daca vrei sa anchetei,anchetează javrele noastre,care a omarit oameni în asa zisa pandemiei.Tu judeca criminali din tara noastra.",ABUSE
$USER0595,0,Și cum mama dracului săi ia că evreul rusiei și cu ăla al ucrainiei se omoară între eii?,PROFANITY
$USER1242,1,"Opriți intentia de a impune altă stare. STOP Dictatura de orice fel.Psd,PNL aceiasi mizerie.",OTHER
$USER0307,0,Ce nevoie are o Kamila de vaccin,OTHER
$USER1167,2,O să vedeți voii jurnaliștilor falși și mincinoși o să primiți ce meritați cu minciunile voastre.,OTHER
$USER1471,0,"Ce spuneţi religia Ortodoxã Româneascã, Va avea de pierdut sau Nu!?!",OTHER
$USER2215,0,Du-te mă in pula mea de hemoroid ce ești!,ABUSE
$USER1279,1,Acum toata lumea da vina pe razboi....dar cand dracu a fost bine in tara asta .. .?,PROFANITY
$USER1194,1,"Asta e o emisiune tv,tu ești o persoană particulară!",OTHER
$USER3351,0,Pe voi vorbitorii ăștia de căcat vasi trimite în prima linie a războiului din Ucraina.,INSULT
$USER2807,0,Sti ca te-ai născut cu un singur neuron și ala putred?saracule dute ma și rineste la vaci!,ABUSE
$USER1366,0,"Cu siguranță, ne-am săturat",OTHER
$USER0028,0,"Scrieți mesaje clare... sa putem înțelege ... Fără căței , pisici..",OTHER
$USER0115,0,Nu mai este preot. L.au dat afara. A fost Greco catholic.,OTHER
$USER1538,3,"""Focul de aproape nu l poti stinge cu apa de departe"" Proverb Chinezesc",OTHER
$USER0028,0,Lasă emoticonu. ..scrie un mulțumesc .,OTHER
$USER3258,0,Noi suntem slugele europei,ABUSE
$USER0120,4,Despre amenda dată de CNA lui Cozmin Gușă ce spuneți ???,OTHER
$USER0649,0,"Pei pentru copii romaniei nu se ia bani, pentru fiecare "" emigrant "" se ia bani de fiecare persoana.",OTHER
$USER0391,0,"Sa meqrga la ea in tara sa,si ia si slugile",ABUSE
$USER1255,0,Populația se v a opune Ce fac ne ia cu forta de acasă,OTHER
$USER0656,0,Esti limitat rau,INSULT
$USER0312,0,"Madam Lili Ruse, e cu gura plina...",OTHER
$USER0710,0,Bucovina de Nord cui apartine insula serpilot????,OTHER
$USER0446,0,Corect aduce războiul și moarte la noi american,OTHER
$USER0886,2,Rusine voua! Manipulati populatia!,OTHER
$USER0235,0,Ce caută Kamala la noi ???,OTHER
$USER2299,0,Gelu Visan e o marioneta si un gunoi ordinar,ABUSE
$USER1674,1,Va bruiază cu netul jmeecherii.,OTHER
$USER4180,0,"Suntem în curu gol ,ce război.",INSULT
$USER1587,0,La multi ani stimate doamne,OTHER
$USER0421,0,Huuuuuuooooo criminalilor,OTHER
$USER0297,0,"Numai frustratii comenteaza pe aici . Nu au fost in stare sa faca nimic cu viata lor , niste boschetari, si fac propaganda pe aici ca nu au alt servici",ABUSE
$USER2258,0,"Sandu Munteanu, tu esti idiot",INSULT
$USER0242,8,A venit Curva satanista sa ne bage in razboi!!,ABUSE
$USER0695,0,"Omul nu a spus că trăim bine ,ci că avem cât de cât unele libertăți.",OTHER
$USER0572,0,Liviu Teo vezi sa nu!,OTHER
$USER0134,0,"Mamma mia ,mi se oprește la fiecare5-6 secunde, să-mi spună că nu pot intra in live ptr...!!!",OTHER
$USER0217,1,te ia cu japca de acasa ca sa le aperi kururile lor!))),PROFANITY
$USER1780,1,Mars! nu ti- e rusine criminal nenorocit!,INSULT
$USER0084,3,PUNEȚI MÂNA ȘI CITIȚI CA ĂSTA A STAT 17 ANI IN SUA,OTHER
$USER3953,0,Să mă pis pe autoritățile Române !,INSULT
$USER3736,0,Jigodia statului bugetar .....jandarmeria și poliția comunistă.....abuz de putere 2 anii,ABUSE
$USER1360,0,Buna seara din Bruxelles,OTHER
$USER0198,0,"ce dragut, daca uit parola ma ajuta uie sa fiu logat for ever",OTHER
$USER4018,0,Terminato cu prosti,INSULT
$USER0301,2,"Vladimir acum e momentul,,da bomba frate",OTHER
$USER4337,0,Pe maciuca trebuie sa tragi un sut in kiur sosoaca sa intri tu in locu lui,PROFANITY
$USER1334,0,Vrem o femeie președinte!...,OTHER
$USER1219,0,"Este ok,se scapă de ieșire la pensie",OTHER
$USER2392,0,"Lazaruse, nu am mai auzit nimic de papagalul ala de Semion si maimuta aia urlatoare Sosonela, ce se intampla cu ei?! Nu au audienta gata la razboi nu se mai pricep?! :))",INSULT
$USER0853,0,Acuma o să se facă gradări,OTHER
$USER0115,0,"Terhes nu vrea?! Ce nu vrei tu frate, ca tu fugi in America in caz de razboi.",OTHER
$USER0071,0,Proștilor vedeți că prindeți semnal lângă vaccinați,INSULT
$USER1106,2,Codruța la cratiță ce sa faca o panarama de muere ca președinte.,ABUSE
$USER0330,0,Coboara cioara.,ABUSE
$USER3641,0,"Ciuca asta este un prost fara pereche, ridicol pana in maduva oaselor cu botnita aia pe fata lui",INSULT
$USER1737,0,"Bucureștiul în stradă , nu va pasă?",OTHER
$USER1446,0,"Vișan, un nenorocit",INSULT
$USER2650,0,Du-te mă an mata cu NATO al tau cu tot !,ABUSE
$USER3148,0,Sa va fut in gura uraaa,ABUSE
$USER0358,0,"Cumva veni dna americancă sa ne bage în război?? Întreb și eu , care este scopul acestei vizite???",OTHER
$USER0151,2,Terhes e omul americanilor,OTHER
$USER0686,0,ADEVARAT! DEMOCRATIE GLOBALISTA!,OTHER
$USER0318,0,Trebuie să facem mai mult aşa intrăm in război Vorbeşte pt tine,OTHER
$USER0374,0,Vrem pa eeee sasule,OTHER
$USER1919,0,ESTE CLAR CĂ AMERICA SE FOLOSEȘTE DE ȚARA NOASTRĂ...TREZIȚI-VĂ OAMENII BUNIIIII....,OTHER
$USER0283,0,Sa lovească o bomba mașină satanei,ABUSE
$USER1611,0,Dumnezeu să vă ajute,OTHER
$USER2609,0,Mergeți dracului,ABUSE
$USER2630,1,Romani vad ca vor să ne anrolez an război daca ne da arme asa putem să scăpăm de jegos de la conducere,ABUSE
$USER0084,0,"LE VO ÎNFIGE ARAFAT IN GÂT ȘI IN KUR, AȘA AU VRUT, AȘA AU",PROFANITY
$USER1446,0,Campia Panoniei,OTHER
$USER0110,0,PPE este dezastrul nației noastre.,OTHER
$USER1119,0,Pe satana aia niciodata,ABUSE
$USER0129,0,Deci mâncătorii de căcat ne spun că Ucraina a invadat rusia . Trebuie să fii bou sa faci propagandă rusească în momentele astea .,INSULT
$USER0693,5,"Lazarus,asta duhneste a hoit globalist satanist. De ce l- ai invitat?",ABUSE
$USER1804,1,Pace România!!!!!!,OTHER
$USER1104,0,Da corect vrem alegeri anticipate cit mai repede sa fim liberi.sa fie pace ca altfel ne ducem tot mai in jos la fund cu totul,OTHER
$USER0327,0,Terminati si cu nato ca nu ajunge ce armata este daca se extinde nenorocire si atunci trebue sa punem osu la lupta ce mai vorbiti,OTHER
$USER3714,0,Jandarmii dece mai poate măști jegoși ordinari,ABUSE
$USER0338,0,Toti la armata baa,OTHER
$USER0746,0,Felicitări pentru Emisiune,OTHER
$USER0307,0,"Vom fi penaliza drastic ca nu sa pus covor rosu,pt o femei asa eleganta,eleganta si parfumata",OTHER
$USER0516,0,Vrem PACE in Romania!Neutralitate,OTHER
$USER1234,0,Au lasat MEDICINA DE O PARTE ( ARAFAT ) si acuma o dau IN ARMATA BV MA !!!,OTHER
$USER1375,0,"Noi am fost dupa opinia occidenului țară retardata cu diferența de 100 de ani care nu tebuia inclusa în circuit.Estul este depozirul bancar,banii de sub saltea.",INSULT
$USER0867,0,Vă e teamă că vor pleca tinerii și nu are cine să vă apere marș jegosilor mincinoși și lăsați tinerii să plece,ABUSE
$USER1389,0,Acest live trebuie încheiat... Urgent! Jegul ăsta de Terheș..este un sclav vândut!,ABUSE
$USER0139,0,E cumparata si Ciuca si altii sunt evrei..!,OTHER
$USER0819,3,Noi avem chiloți rupti in cur dar aducem trupe poate facem un război cu prețul la combustibil și energie,INSULT
$USER1425,0,"Daca Rusia e o amenintare permanenta, deci nu mergem pe neutralitate?",OTHER
$USER0084,0,Adina Ramona cauta pe google,OTHER
$USER1866,1,ROMÂNI SĂ NE INTOARCEM FAȚA LA D-ZEU CU CREDINȚĂ ȘI SMERENIE.,OTHER
$USER0002,3,Sacrificiul nostru este pacea lumii. Haideti sa facem sacrificiu cerand pace prin rugaciune si nu prin sangele nostru.,OTHER
$USER1271,2,"Voi ne credeți prosti ,nu ruși sunt vinovați si totul este pornit de la americani",OTHER
$USER0660,0,"MIHAI NEAMTU, ZI CEVA DE REFUGIATII ROMANI, TE RUGAM...",OTHER
$USER0940,0,Zelenschii este un idiot,INSULT
$USER1446,0,A3 niște gunoaie,ABUSE
$USER0333,0,Bagameas pl în planul vostru și în războiul vostru trebuie sa dau 20 de milioane sa fug din tara sa nu fiu carne de tun,ABUSE
$USER0111,0,Stop minciunile ba,OTHER
$USER0936,0,Cenzurată sau necenzurată te admirăm multi oameni pt ceea ce faci,OTHER
$USER0653,0,Chitic ăsta aplaudă la ambasada Rusiei despre ce vorbim,OTHER
$USER0245,6,Băgațivă mințile în cap nu aduceții războiul la noi în țară de ce la noii?,OTHER
$USER0629,0,"NULITATILE DE CANAL : PSD PNL SI CELELALTE JAVRE DILUATE , VOR PICA LA URGENTA , STIU ACEST LUCRU , NU POT SA MAI CONTROLEZE NIMIC . TAVALUGUL A DEMARAT . DECI : REVOLUTIE REALA .",ABUSE
$USER0402,0,"Ooooooo, era culmea să nu -l puneţi pe Chiriac să comenteze, poate vine şi Vişan.",OTHER
$USER1415,0,"Cine este interesat să caute pe google ,,euromaidan "" să vedeți ce se întâmplă în ucraina din 2013",OTHER
$USER0430,0,"IOHANNIS INTILNESTE CLONUL KAMALA.. (CA E UN BARBAT).. NU CREDETI, CA NU E NIMIC ADEVARAT..",OTHER
$USER0076,0,"Se pare ca din tabara ""idiotilor utili"".",INSULT
$USER0696,0,"Din 1950 și până în prezent, criminali i ăia internaționali au distrus zeci de țări și au ucis zeci de milioane de oameni. De ce bă nu va curs niciodată lacrimile de crocodil la niciunul?",OTHER
$USER0928,0,VOTEZ DIANA PRESEDINTELE AL ROMÂNIEIIIII,OTHER
$USER0638,0,NU INDRAGIM BARBATII PE TOCURI DE 12,OTHER
$USER1213,0,"Ce sa spune , 8 martie, sictir! Vreti razboi, criminalilor!!!!!!",INSULT
$USER1475,2,Duci lumea în deruta,OTHER
$USER0462,0,Sperăm că la plecarea acestor masoni îl vor lua și pe Iohănel cu ei,OTHER
$USER1629,0,GELU VIŞAN UN JEG SECURIST !!!!,ABUSE
$USER0860,0,Mihaita Talaba Dar specialisti cu arma in mina nu sunt,OTHER
$USER0809,2,Se presupune că erau cazați mercenarii lui Zelenschi.,OTHER
$USER0010,2,"Roman Din Elena Carmen, Arafat trebuie arestat și condamnat la închisoare pe viață pentru genocid împotriva poporului român, AICI! Dacă este expulzat, ADIO!",OTHER
$USER0590,0,Nu ești la curent cu nimic,OTHER
$USER0279,0,"Aaaa şi tu , inteligentule , scrii de la muncă ?",OTHER
$USER0846,2,"Angelo Bonati Ana Mari,nu mai este în AUR. E independent",OTHER
$USER1477,0,Mult respect domnule Terhes.Nu luati în considerare jignirile și răutățile celor care nu cunosc istoria și își dau cu părea.,OTHER
$USER2126,0,"baaaaaaaaa...stai dreq cuminte...acum ti-ai gasit tu sa imparti europa.....a fost tot mana rusilor ba cand s-a luat ce s-a luat de la noi....nu mai pupa rusii in ""windows""...!",PROFANITY
$USER2839,0,Esti un dobitoc,INSULT
$USER0203,0,"Daca ea face parte din guvern, tu ești un mare prost !",INSULT
$USER1441,0,Nu il mai criticati a ramas fara inspiratie .a dat checks.daca vera postul lui Diana .acum nu mai are de la cine sa inspire.,OTHER
$USER1467,0,"Eu unul nu înteleg nimic din ce spune domnul Europarlamentar Globalist Terheș, sunt prea prost să înteleg cuvintele sofsticate care le exprimă!",INSULT
$USER1635,0,Moderatorii arestati,OTHER
$USER1797,0,Si trebuie sa plateasca,OTHER
$USER0803,2,PACE!NEUTRALITATE!FARA GRUPURI DE LUPTA IN ROMANIA!JOS SATANISTII!,ABUSE
$USER0624,0,Mihai Neamtu o javra globalista!!,ABUSE
$USER1680,0,Jos guvernu ajutam alte Tarii si noii murim de foame,OTHER
$USER2064,0,Vrem pe arahat la puscarie ptr tot ce a facut!,INSULT
$USER0116,0,Să vedeți războiul dracu după ce pleacă asta di România,PROFANITY
$USER0659,0,"Vai și în tara noastră câți sunt fără strictul necesar , of doamne ne a lovit mila , fiecare tara are bani alocați pentru ajutorarea altei tari în caz de război",OTHER
$USER0148,0,"Domnule Lazarus va las, nu pot auzi cuvintele acestui individ",OTHER
$USER0865,0,ROMÂNIA TV SÂNTETI GUNOAIE CARE IMPUTITI MINȚILE ROMÂNILOR CU INFORMAȚII MIZERABILE.SA AVEȚI PARTE DE TOATE PROSTIILE PE CARE LE TRANSMITEȚI.,ABUSE
$USER4084,0,Va SUSTINEM SI CIND APAR LA JUDETENE TOT JAVRE AJUNG,ABUSE
$USER3394,0,Jigodii de politisti tot din banii nostri sunteti platiti,ABUSE
$USER0580,0,Felicitări ! O emisiune interesantă pe care o urmăresc cu plăcere .,OTHER
$USER0608,0,da nu stiu neamtule ce sa zic ... umbla vorba ca mai mult ucrainienii cu civilii - sa nu mai zic de marturiile celor care au plecat voluntari sa lupte,OTHER
$USER0899,1,Nu e din vina Aur la ce se întâmpla ?ma Mir ca nu dați vina pe ei,OTHER
$USER0043,0,Mars fa deraiatooo,INSULT
$USER3537,0,Jos Iohanis lnpreuna cu toți căței tai,INSULT
$USER0458,2,Nu avem nevoie de americani vrem neutri vrem pace,OTHER
$USER0961,0,Gabryel Soryn esti prost si troll,INSULT
$USER2762,0,Ba timpitile tu esti un papagal zdreato c'è esti,ABUSE
$USER4020,0,Jos cu trădătorii nenorociți JOHANIS ARAHAT CITU ȘOBOLANUL TOȚI,INSULT
$USER0673,0,Unde dracu ai citit astea,PROFANITY
$USER0948,0,Da fiți binecuvntat de domnul pentru ca bine purtați sănteti estraordinar,OTHER
$USER0006,0,Oamenii mor și voi trăiți în trecut!,OTHER
$USER0468,0,La ce si pune Kamala mana period piept?,OTHER
$USER1644,0,"PACE,PACE PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE PACE",OTHER
$USER2266,0,M-a taci dracu ca toți sunt intelesi,PROFANITY
$USER0168,0,Bravoooo frate!!!!,OTHER
$USER0322,0,Gabriel Trifa marș usr - ist împuțit!!,ABUSE
$USER0359,0,Hai sictir cu stirile voastre infecte,INSULT
$USER1496,0,"Dl.Terhes,chiar nu ati putut veni la miting cand Av.D.S.a organizat pe tema SUVERANITATE??? va rog sa explicati,multumesc!!",OTHER
$USER0175,0,Nu l mai apară că ia dat peste nas Aurelian și ia zis că se droghează!!!!!,OTHER
$USER1967,0,"Fa bashinoaso , mars la putin.",INSULT
$USER1564,0,Irina Tudor Dac tu nu poti avea copii... la o alta femeie i se inseminteaza sperma sotului tau iar la nastere va veti primi copilul,PROFANITY
$USER0012,0,"Mai, Puțoiule, te-ai infiltrat unde nu trebuie!",INSULT
$USER0271,0,America trebuie să explice sponsorizare laboratoarelor din Ucraina . Huuuuuuo,OTHER
$USER0889,0,Nu mi dau băieții mei pt nenorociți ăștia,INSULT
$USER0370,3,Dute dracu fa retardo sa mă pis pe tine vin sa ne bage în război retarzilor oarba după voi de nenorocitii,ABUSE
$USER1046,0,Vrem să câștige Rusia prostule,INSULT
$USER0089,0,NU FACEM SCANDAL SI NICI NU INSTIGAM,OTHER
$USER1458,0,Ai mâncat chederul de la frigider,OTHER
$USER1033,2,"Atâta timp cât se sta in casa și acceptați la putere acești criminali, vor veni viruși incontinuuu ...",OTHER
$USER1437,0,"Elena Ileana Maresa E cel mai prost ,ca s.a vandut singur la globalisti ..etc",INSULT
$USER1190,2,"Sa nu uitati sa luati si tiganii,ca sunt destui!",OTHER
$USER1622,0,Lasati cantece cu razboiul ca asta va atrageti. Ati facut jocul dublu si ve ti plati.,OTHER
$USER3409,0,Gelu Harani nici nu ar trebui să vb ești un prost și mai și pui frână,INSULT
$USER2836,0,Prost este fiul maicati,INSULT
$USER0121,2,"Si eu stiu in Italia multi care au probleme cu inima dupa vaccin ,ca sa nu mai vorbim de morti tineri",OTHER
$USER3101,0,Sugi picxu tataie,ABUSE
$USER1449,0,Terenurele rep.Moldova le luam ),OTHER
$USER1009,0,Revenim la certificatul verde? Ce știți?,OTHER
$USER0867,2,Moderatoareo du-te și mai fă un vaccin ai uitat când spuneai să ne vaccinăm acum vrei război cu rușii marș,INSULT
$USER1808,0,"Starul global a spus ca romanii au invatat Bucovina de Nord ,iar limba romana a fost interzisa in Cernauti...",OTHER
$USER0649,0,Ucraina este prima tara care a implementat identitatea digitală,OTHER
$USER1819,0,Cămila acasă peste ocean,OTHER
$USER0043,2,"MArs ,maaa tarane psihopat!",ABUSE
$USER0992,0,Urmam pe dracu noi. Manipulare.,PROFANITY
$USER1158,0,"Cine dracu credeti BĂ ca vine sa fie carne de tun,nebunilor",PROFANITY
$USER3294,0,Țigan aurolac prorus,ABUSE
$USER1062,0,Felicitari Giorge doamne ajuta!,OTHER
$USER0400,0,De ce joacă teatru? Teatru joacă nenorociți care îi susții.Si i-si bate joc de noi.Rusine,INSULT
$USER0351,0,Se duce la prost,INSULT
$USER1510,2,Ucrainieni au devenit patrioți sau n-au fost lăsați să iasă afară din tara?,OTHER
$USER1478,0,Numai.putin.face.dreptate.hn.romhniea..,OTHER
$USER1115,0,Felicitari D. George,OTHER
$USER2021,1,Ne vrea binele are copii ca poporul român aia vrea Pacee idioată ce ești!!,INSULT
$USER4327,1,Draga mea nu mai lătra că latră Degeaba tu știi foarte bine că faci parte din guvern de sus de acolo și știu că a fost totul o manevră cu coronavirus Te pup și te respect,INSULT
$USER0014,0,"Da u dc stai in casa si nu ajuti,sau facut atatea proteste ,u faci cv",OTHER
$USER1631,0,FRICA DE DUMNEZEU SA FIE MAI MARE CA FRICA DE OAMENI,OTHER
$USER0017,2,Trădătorii de tara și neam,OTHER
$USER1710,1,Cine a semnat să meargă la Război.,OTHER
$USER1287,1,Cine sa controleze daca parlamentari au tot,OTHER
$USER0656,0,"N avem clasa politica ,asta i adevarul",OTHER
$USER4134,0,BAI BOULE DE IOHANNISE AI CRESCUT TU COPII NOȘTRI BOULE!!,INSULT
$USER0162,2,L.ai descris perfect pe Zelensky.,OTHER
$USER1764,1,"Dna Rodica Boancă, George Simion unde sunteți acuma? vai acuma vedem cine este cu poporul român și cine nu",OTHER
$USER0337,0,Vai de capul vostru ...cate amanunte....zici ca ti sar polipii din gat...mai respiraaaa,OTHER
$USER1790,0,E rindul nostru,OTHER
$USER0590,2,De romani nu va pasă,OTHER
$USER1436,0,"Ori ești prost ori ești speriat, Terhesule ?",INSULT
$USER1508,0,Buna seara felicitari pentru emisiune,OTHER
$USER1863,0,Dl sa ne pazeasca,OTHER
$USER1026,0,NU SEMNATI RECESAMANTUL!!! VETI FI DEPOSEDATI DE BUNURI!!,OTHER
$USER1624,0,“ LA MULȚI ANI! BINECUVÂNTAȚI FRUMOASE MAME ȘI FEMEI DE PRETUTINDENI,OTHER
$USER0180,0,Se repetă istoria!!,OTHER
$USER0733,0,Bună seara Luis Lazarus.,OTHER
$USER3010,3,"Gunoaiele societăți să nu se uite la adevăr ,mutați-vă pe manipulare( minciună )gen A3 etc",ABUSE
$USER1159,0,La mulți ani doamnă frumoasă!,OTHER
$USER0176,0,"Nu mau pot asculta,mai ales cā urlā",OTHER
$USER1378,0,Nu despre România! Trădătorule!,OTHER
$USER1124,0,Sub nici o formă Kovesi,OTHER
$USER3602,0,unde sînt televiziunile de cacat ce dau stiri mincinoase,INSULT
$USER0004,0,Uzurpatorii vor razboi,OTHER
$USER0084,0,"NIMENI NU NE POATE INJECTA CU FORȚA CA LE DĂM IN CAP CU TOPORUL, CE MAI VREI",OTHER
$USER2403,0,2 proști! Mars pe front!,INSULT
$USER0428,0,Avenit curva AN tara noastra,ABUSE
$USER0333,0,Asta cred ca a venit sa ii dea Iohanis la buci,ABUSE
$USER0649,0,Puțin ajuta pe zelensky pentru a se pune planul Kalegri în aplicare,OTHER
$USER0980,0,"Dacă George a luptat din adolescenta și sa dus la Iliescu sa l facă criminal și asa este, cum sa fie fals George acum, ce oameni sunt aceștia cum de gândesc asa tragic.",OTHER
